"name","count","party","date","sample_articles"
"could","138","cameron","201304","119"
"uk","135","cameron","201304","119"
"last","133","cameron","201304","119"
"political","131","cameron","201304","119"
"tory","126","cameron","201304","119"
"eu","125","cameron","201304","119"
"time","122","cameron","201304","119"
"right","119","cameron","201304","119"
"public","115","cameron","201304","119"
"country","113","cameron","201304","119"
"us","111","cameron","201304","119"
"years","109","cameron","201304","119"
"world","105","cameron","201304","119"
"year","105","cameron","201304","119"
"first","104","cameron","201304","119"
"back","103","cameron","201304","119"
"many","102","cameron","201304","119"
"made","102","cameron","201304","119"
"ukip","101","cameron","201304","119"
"way","101","cameron","201304","119"
"may","99","cameron","201304","119"
"tax","99","cameron","201304","119"
"much","98","cameron","201304","119"
"conservative","97","cameron","201304","119"
"state","97","cameron","201304","119"
"policy","97","cameron","201304","119"
"even","95","cameron","201304","119"
"think","95","cameron","201304","119"
"former","90","cameron","201304","119"
"get","90","cameron","201304","119"
"two","89","cameron","201304","119"
"margaret","89","cameron","201304","119"
"election","86","cameron","201304","119"
"politics","84","cameron","201304","119"
"make","83","cameron","201304","119"
"european","82","cameron","201304","119"
"10","82","cameron","201304","119"
"leader","81","cameron","201304","119"
"work","80","cameron","201304","119"
"funeral","77","cameron","201304","119"
"three","76","cameron","201304","119"
"miliband","75","cameron","201304","119"
"well","75","cameron","201304","119"
"europe","74","cameron","201304","119"
"week","73","cameron","201304","119"
"great","73","cameron","201304","119"
"still","73","cameron","201304","119"
"tories","73","cameron","201304","119"
"say","72","cameron","201304","119"
"press","71","cameron","201304","119"
"osborne","70","cameron","201304","119"
"good","70","cameron","201304","119"
"charter","68","cameron","201304","119"
"want","68","cameron","201304","119"
"street","67","cameron","201304","119"
"london","67","cameron","201304","119"
"take","66","cameron","201304","119"
"welfare","64","cameron","201304","119"
"next","64","cameron","201304","119"
"local","64","cameron","201304","119"
"told","63","cameron","201304","119"
"north","63","cameron","201304","119"
"every","63","cameron","201304","119"
"parliament","62","cameron","201304","119"
"day","62","cameron","201304","119"
"lady","61","cameron","201304","119"
"death","61","cameron","201304","119"
"need","61","cameron","201304","119"
"national","61","cameron","201304","119"
"today","60","cameron","201304","119"
"long","60","cameron","201304","119"
"data","59","cameron","201304","119"
"nuclear","58","cameron","201304","119"
"downing","58","cameron","201304","119"
"look","57","cameron","201304","119"
"union","56","cameron","201304","119"
"ministers","56","cameron","201304","119"
"office","56","cameron","201304","119"
"since","56","cameron","201304","119"
"re","55","cameron","201304","119"
"always","55","cameron","201304","119"
"change","55","cameron","201304","119"
"council","55","cameron","201304","119"
"said","97","clegg","201304","27"
"would","77","clegg","201304","27"
"clegg","74","clegg","201304","27"
"government","62","clegg","201304","27"
"party","59","clegg","201304","27"
"thatcher","58","clegg","201304","27"
"labour","52","clegg","201304","27"
"minister","46","clegg","201304","27"
"charter","45","clegg","201304","27"
"prime","45","clegg","201304","27"
"liberal","40","clegg","201304","27"
"one","40","clegg","201304","27"
"local","37","clegg","201304","27"
"people","35","clegg","201304","27"
"office","34","clegg","201304","27"
"election","31","clegg","201304","27"
"economy","29","clegg","201304","27"
"may","29","clegg","201304","27"
"could","29","clegg","201304","27"
"cameron","28","clegg","201304","27"
"country","28","clegg","201304","27"
"time","28","clegg","201304","27"
"coalition","28","clegg","201304","27"
"nick","28","clegg","201304","27"
"home","27","clegg","201304","27"
"years","26","clegg","201304","27"
"made","26","clegg","201304","27"
"david","25","clegg","201304","27"
"secretary","25","clegg","201304","27"
"council","25","clegg","201304","27"
"still","25","clegg","201304","27"
"term","25","clegg","201304","27"
"first","25","clegg","201304","27"
"many","25","clegg","201304","27"
"right","24","clegg","201304","27"
"think","24","clegg","201304","27"
"political","24","clegg","201304","27"
"also","24","clegg","201304","27"
"parliament","24","clegg","201304","27"
"lord","23","clegg","201304","27"
"even","23","clegg","201304","27"
"industry","23","clegg","201304","27"
"politics","23","clegg","201304","27"
"next","23","clegg","201304","27"
"new","22","clegg","201304","27"
"bill","22","clegg","201304","27"
"long","22","clegg","201304","27"
"deputy","22","clegg","201304","27"
"royal","21","clegg","201304","27"
"support","21","clegg","201304","27"
"lib","21","clegg","201304","27"
"miliband","21","clegg","201304","27"
"press","21","clegg","201304","27"
"back","21","clegg","201304","27"
"lady","20","clegg","201304","27"
"get","20","clegg","201304","27"
"parties","20","clegg","201304","27"
"data","20","clegg","201304","27"
"change","19","clegg","201304","27"
"year","19","clegg","201304","27"
"state","19","clegg","201304","27"
"across","19","clegg","201304","27"
"last","19","clegg","201304","27"
"like","19","clegg","201304","27"
"margaret","19","clegg","201304","27"
"much","18","clegg","201304","27"
"way","18","clegg","201304","27"
"proposals","18","clegg","201304","27"
"done","18","clegg","201304","27"
"uk","18","clegg","201304","27"
"democrats","18","clegg","201304","27"
"work","17","clegg","201304","27"
"policy","17","clegg","201304","27"
"say","17","clegg","201304","27"
"speech","17","clegg","201304","27"
"without","17","clegg","201304","27"
"reform","17","clegg","201304","27"
"place","16","clegg","201304","27"
"system","16","clegg","201304","27"
"dems","16","clegg","201304","27"
"day","16","clegg","201304","27"
"world","15","clegg","201304","27"
"democrat","15","clegg","201304","27"
"thing","15","clegg","201304","27"
"conservative","15","clegg","201304","27"
"cabinet","15","clegg","201304","27"
"mps","15","clegg","201304","27"
"see","15","clegg","201304","27"
"issues","15","clegg","201304","27"
"need","15","clegg","201304","27"
"whether","15","clegg","201304","27"
"regional","14","clegg","201304","27"
"british","14","clegg","201304","27"
"draft","14","clegg","201304","27"
"newspaper","14","clegg","201304","27"
"felt","14","clegg","201304","27"
"tax","14","clegg","201304","27"
"never","13","clegg","201304","27"
"campaign","13","clegg","201304","27"
"mp","13","clegg","201304","27"
"cameron","769","cameron","201305","171"
"said","686","cameron","201305","171"
"would","561","cameron","201305","171"
"party","526","cameron","201305","171"
"minister","463","cameron","201305","171"
"prime","424","cameron","201305","171"
"eu","420","cameron","201305","171"
"government","389","cameron","201305","171"
"referendum","366","cameron","201305","171"
"tory","341","cameron","201305","171"
"one","330","cameron","201305","171"
"ukip","320","cameron","201305","171"
"britain","302","cameron","201305","171"
"people","294","cameron","201305","171"
"bill","274","cameron","201305","171"
"conservative","257","cameron","201305","171"
"david","242","cameron","201305","171"
"tax","238","cameron","201305","171"
"vote","237","cameron","201305","171"
"europe","226","cameron","201305","171"
"labour","221","cameron","201305","171"
"us","206","cameron","201305","171"
"also","205","cameron","201305","171"
"uk","202","cameron","201305","171"
"mps","189","cameron","201305","171"
"british","184","cameron","201305","171"
"right","183","cameron","201305","171"
"public","179","cameron","201305","171"
"could","173","cameron","201305","171"
"think","171","cameron","201305","171"
"new","170","cameron","201305","171"
"may","167","cameron","201305","171"
"two","165","cameron","201305","171"
"time","160","cameron","201305","171"
"next","159","cameron","201305","171"
"speech","159","cameron","201305","171"
"political","158","cameron","201305","171"
"even","157","cameron","201305","171"
"make","157","cameron","201305","171"
"like","155","cameron","201305","171"
"year","151","cameron","201305","171"
"way","150","cameron","201305","171"
"last","146","cameron","201305","171"
"first","146","cameron","201305","171"
"support","145","cameron","201305","171"
"election","145","cameron","201305","171"
"many","141","cameron","201305","171"
"tories","141","cameron","201305","171"
"much","140","cameron","201305","171"
"going","138","cameron","201305","171"
"say","137","cameron","201305","171"
"told","134","cameron","201305","171"
"leader","134","cameron","201305","171"
"amendment","127","cameron","201305","171"
"coalition","126","cameron","201305","171"
"back","125","cameron","201305","171"
"world","121","cameron","201305","171"
"marriage","121","cameron","201305","171"
"want","120","cameron","201305","171"
"queen","120","cameron","201305","171"
"country","119","cameron","201305","171"
"policy","119","cameron","201305","171"
"week","119","cameron","201305","171"
"work","117","cameron","201305","171"
"made","113","cameron","201305","171"
"change","112","cameron","201305","171"
"issue","112","cameron","201305","171"
"get","112","cameron","201305","171"
"need","110","cameron","201305","171"
"says","109","cameron","201305","171"
"years","108","cameron","201305","171"
"former","104","cameron","201305","171"
"10","103","cameron","201305","171"
"national","103","cameron","201305","171"
"european","102","cameron","201305","171"
"street","102","cameron","201305","171"
"obama","101","cameron","201305","171"
"clegg","100","cameron","201305","171"
"take","99","cameron","201305","171"
"secretary","98","cameron","201305","171"
"today","98","cameron","201305","171"
"well","97","cameron","201305","171"
"parliament","97","cameron","201305","171"
"london","96","cameron","201305","171"
"miliband","93","cameron","201305","171"
"voters","93","cameron","201305","171"
"conservatives","93","cameron","201305","171"
"ministers","92","cameron","201305","171"
"legislation","89","cameron","201305","171"
"membership","88","cameron","201305","171"
"mr","88","cameron","201305","171"
"good","88","cameron","201305","171"
"see","87","cameron","201305","171"
"downing","87","cameron","201305","171"
"local","85","cameron","201305","171"
"leadership","84","cameron","201305","171"
"clear","84","cameron","201305","171"
"share","84","cameron","201305","171"
"since","83","cameron","201305","171"
"said","166","clegg","201305","42"
"clegg","162","clegg","201305","42"
"would","152","clegg","201305","42"
"party","129","clegg","201305","42"
"government","122","clegg","201305","42"
"minister","111","clegg","201305","42"
"cameron","111","clegg","201305","42"
"prime","97","clegg","201305","42"
"ukip","90","clegg","201305","42"
"coalition","81","clegg","201305","42"
"labour","79","clegg","201305","42"
"eu","78","clegg","201305","42"
"referendum","75","clegg","201305","42"
"one","75","clegg","201305","42"
"tory","74","clegg","201305","42"
"bill","72","clegg","201305","42"
"europe","65","clegg","201305","42"
"people","64","clegg","201305","42"
"right","62","clegg","201305","42"
"may","59","clegg","201305","42"
"nick","57","clegg","201305","42"
"britain","53","clegg","201305","42"
"two","53","clegg","201305","42"
"tax","53","clegg","201305","42"
"also","51","clegg","201305","42"
"think","50","clegg","201305","42"
"conservative","50","clegg","201305","42"
"lib","50","clegg","201305","42"
"vote","47","clegg","201305","42"
"new","46","clegg","201305","42"
"david","46","clegg","201305","42"
"election","46","clegg","201305","42"
"political","46","clegg","201305","42"
